HID,I001,I002,I003,I004,I005,I006,I007,I008,I009,I010
76857,1,1,3,8,5,2,5,2,5,5
76858,10,4,6,6,1,9,9,9,1,1
76859,4,10,5,6,9,6,2,9,1,10
76860,1,3,5,2,7,10,1,1,7,10
76861,2,1,6,6,9,1,1,1,7,5
76862,8,7,3,9,7,8,2,5,5,3
76927,5,4,2,6,3,10,9,9,2,10
76928,8,7,2,6,1,3,4,4,10,6
76929,5,6,7,3,5,1,9,9,9,7
76930,10,8,3,7,10,3,7,3,10,1
76931,4,5,4,5,10,2,10,9,6,9
76932,3,7,5,6,1,7,8,4,4,6
76933,9,1,5,4,10,4,3,9,8,9
76934,2,8,3,9,10,4,1,1,9,7
76935,10,6,9,9,4,10,2,2,9,4
76936,7,8,5,7,8,10,10,6,9,10
76937,1,4,5,1,7,8,5,8,4,8
76938,6,4,3,9,3,1,4,5,6,1
76939,7,5,7,7,4,10,8,9,8,1
76940,7,3,5,5,3,2,1,6,1,1
76941,9,10,8,2,5,10,8,8,5,7
76942,10,7,2,8,3,7,1,5,10,1
76943,10,2,2,3,8,3,2,9,8,5
76995,4,10,10,2,1,6,7,3,6,4
77009,8,6,7,2,3,5,7,6,3,8
77010,1,5,5,7,6,5,3,7,2,10
77011,1,10,5,3,1,2,5,1,8,7
77012,6,2,5,3,5,7,7,1,9,7
77013,9,4,10,7,7,10,9,5,10,7
77014,2,9,8,1,3,4,8,7,9,10
77015,6,9,9,7,3,10,4,8,8,5
77016,9,7,1,6,4,8,6,1,5,8
77017,6,6,1,2,2,3,5,3,2,5
77018,4,6,9,5,6,8,7,6,3,9
77019,5,3,3,10,7,6,10,10,7,1
77020,10,4,3,7,2,5,7,8,10,5
77021,9,5,10,2,8,3,10,1,1,6
77022,4,8,10,4,4,2,6,2,2,2
77023,7,9,9,3,9,10,9,8,8,6
77024,10,8,7,3,5,5,3,10,6,4
77076,2,7,3,7,10,3,5,6,1,3
77090,5,8,7,2,5,6,9,7,8,8
77091,7,8,8,8,4,2,5,3,2,4
77092,10,3,8,6,5,6,1,10,10,10
77093,2,6,3,2,1,6,10,9,7,4
77094,1,1,9,9,2,1,3,5,2,7
77095,2,6,9,3,10,5,10,7,10,3
77096,2,5,1,2,6,9,2,10,8,2
77097,4,9,2,1,6,8,7,9,4,8
77098,8,3,6,10,3,6,1,6,3,10
77099,8,2,3,10,4,7,6,4,9,2
77100,7,3,7,6,6,3,1,10,10,5
77101,4,6,2,7,9,1,3,8,5,9
77102,6,1,7,6,2,5,3,1,4,3
77103,9,7,1,8,7,4,9,3,5,9
77104,6,7,3,9,1,2,7,8,9,10
77105,1,8,6,8,1,4,9,8,2,10
77156,7,4,7,9,5,6,8,6,8,6
77157,2,4,4,2,9,10,2,8,5,7
77171,4,3,4,9,10,9,10,8,6,3
77172,1,4,1,3,8,4,3,7,10,5
77173,10,2,7,1,6,4,3,2,5,4
77174,5,5,3,5,10,7,5,3,7,8
77175,1,9,1,3,3,5,8,8,8,4
77176,8,6,6,10,6,8,10,7,10,10
77177,3,5,10,2,6,9,7,3,5,10
77178,4,3,7,5,9,5,8,9,10,10
77179,1,3,3,5,4,3,1,3,9,3
77180,9,7,1,6,5,6,1,4,7,10
77181,10,9,6,9,2,3,4,10,2,7
77182,7,8,6,2,2,3,3,6,6,3
77183,10,1,4,1,2,6,1,6,9,9
77184,1,5,8,6,3,9,8,3,3,6
77185,10,2,4,4,9,8,6,3,2,4
77186,3,10,7,10,1,3,6,2,1,5
77237,10,6,10,3,9,9,3,1,9,3
77238,8,8,3,7,1,8,5,8,8,6
77253,6,6,2,2,5,3,7,5,7,5
77254,8,10,10,8,8,5,3,7,6,2
77255,5,5,7,6,1,6,2,1,4,10
77256,4,1,9,6,6,10,7,3,10,10
77257,8,8,3,3,2,10,10,2,1,7
77258,5,7,4,4,2,5,8,7,10,8
77259,9,10,5,3,1,3,5,5,2,9
77260,1,5,9,3,9,7,9,7,8,8
77261,10,9,9,5,10,7,1,10,6,10
77262,2,2,8,8,1,5,3,2,7,6
77263,8,6,10,2,3,5,2,1,9,10
77264,8,9,4,5,1,6,10,5,10,5
77265,5,9,2,6,6,7,5,3,7,1
77266,3,1,3,8,4,4,9,1,1,2
77267,8,8,9,6,4,9,3,9,7,10
77268,2,5,5,4,7,10,10,3,8,2
77319,4,6,6,3,5,9,6,2,5,4
77335,6,7,10,5,8,1,10,5,6,1
77336,3,8,4,9,3,4,1,8,9,2
77337,7,8,6,8,5,4,9,3,8,6
77338,4,2,10,3,2,1,9,6,10,8
77339,4,5,8,9,7,2,3,8,10,6
77340,3,10,8,4,9,3,1,10,1,3
77341,9,6,10,2,2,8,5,8,9,3
77342,2,1,2,6,2,1,7,1,6,2
77343,4,4,1,6,4,8,6,9,4,4
77344,7,9,2,4,8,8,1,7,2,8
77345,9,6,6,6,3,6,1,5,2,3
77346,6,7,6,3,3,9,4,2,1,1
77347,9,2,4,7,1,9,3,2,6,4
77348,1,4,6,1,1,9,9,6,4,9
77349,4,5,4,7,2,1,1,1,2,2
77399,9,3,3,6,1,3,9,10,3,1
77400,8,7,7,6,6,2,6,1,9,5
77415,6,10,10,9,8,8,5,2,9,2
77416,6,3,7,4,5,1,4,9,8,2
77417,8,4,7,10,6,2,2,10,9,5
77418,6,3,4,2,5,2,9,5,9,8
77419,10,2,10,7,9,7,10,5,8,3
77420,7,1,8,10,10,10,7,2,2,9
77421,5,3,1,5,6,1,10,7,8,9
77422,3,9,7,1,8,9,1,8,8,9
77423,6,8,1,2,10,8,7,1,8,10
77424,10,7,7,3,1,10,5,2,2,6
77425,1,3,6,2,5,8,5,9,2,1
77426,1,10,3,6,2,5,9,6,8,5
77427,9,7,1,8,8,10,3,7,1,8
77428,9,6,8,9,7,1,9,7,5,10
77429,2,3,1,4,5,3,5,6,3,7
77480,4,6,8,2,1,3,3,4,7,4
77481,2,8,9,2,3,6,7,6,7,2
77497,6,6,6,4,6,10,7,9,5,5
77498,2,9,7,9,4,5,5,8,1,9
77499,8,4,9,3,2,5,7,10,5,9
77500,6,8,8,7,1,9,6,10,9,6
77501,1,8,3,1,5,10,4,7,7,10
77502,7,10,7,9,1,10,2,7,3,6
77503,3,8,1,6,3,10,10,9,9,6
77504,8,9,9,1,10,10,5,9,3,8
77505,2,7,2,8,8,2,3,2,6,1
77506,3,3,8,10,2,8,2,8,6,4
77507,6,9,10,6,2,8,2,9,8,9
77508,7,10,6,8,5,10,6,6,2,9
77509,9,2,9,8,5,9,3,8,4,3
77510,8,9,9,2,6,3,3,4,8,10
77511,6,1,1,9,10,6,1,2,10,5
77561,7,8,1,2,4,8,3,6,6,3
77562,4,7,8,1,9,1,8,3,6,4
77563,3,8,1,8,8,4,2,4,1,7
77579,5,3,8,4,9,3,3,7,8,8
77580,9,6,1,1,3,2,5,7,8,2
77581,3,10,3,3,7,9,8,6,6,2
77582,9,1,3,8,10,6,7,6,1,10
77583,6,5,1,5,8,1,2,8,8,6
77584,7,4,8,8,4,7,7,8,6,2
77585,4,9,10,10,2,5,6,9,7,2
77586,3,7,2,3,3,7,3,7,10,8
77587,6,4,8,6,2,3,1,7,10,7
77588,8,6,2,1,9,5,7,1,3,8
77589,3,9,6,8,10,2,5,10,10,5
77590,1,7,1,6,8,9,10,1,4,10
77591,6,4,8,9,2,4,1,3,1,5
77592,10,4,7,1,10,7,10,2,4,6
77641,8,4,1,6,7,5,6,10,9,9
77642,4,1,5,10,5,6,6,10,8,9
77643,7,10,6,6,5,7,3,7,8,10
77659,7,6,6,1,3,1,8,2,2,2
77660,7,9,9,10,4,7,7,10,7,10
77661,10,6,10,1,4,2,6,7,8,8
77662,4,6,2,4,8,4,2,4,4,2
77663,8,3,3,7,7,3,6,8,4,10
77664,8,4,9,1,5,1,9,9,1,5
77665,2,10,6,1,7,1,3,7,5,1
77666,10,9,2,9,4,7,9,4,3,9
77667,5,1,5,1,4,6,1,8,8,10
77668,1,8,2,5,6,2,2,6,1,7
77669,8,1,5,2,2,7,7,6,7,6
77670,1,9,10,2,3,3,4,6,6,3
77671,10,1,7,7,6,6,3,7,3,5
77672,1,4,8,1,1,9,2,6,1,8
77722,4,7,8,10,5,5,7,2,8,10
77723,10,10,1,4,7,7,9,1,10,8
77724,9,5,8,3,10,5,8,9,3,6
77725,1,1,1,1,3,3,6,9,8,1
77740,2,3,7,6,10,3,2,6,5,4
77741,8,7,10,3,8,4,5,4,4,9
77742,9,4,2,9,3,4,5,6,1,7
77743,1,8,5,7,5,7,10,2,4,9
77744,1,5,7,1,8,2,8,2,4,5
77745,9,8,7,7,1,1,3,1,2,1
77746,4,8,3,5,8,1,6,1,7,2
77747,10,1,4,8,1,1,2,5,3,2
77748,9,1,8,8,10,10,9,1,3,9
77749,8,7,7,5,9,5,9,10,7,7
77750,5,2,6,7,5,4,1,2,8,3
77751,8,3,2,1,9,2,7,7,4,7
77752,3,7,6,7,5,6,5,10,9,1
77753,10,4,4,8,8,10,8,4,1,6
77754,9,3,4,5,8,4,3,4,1,8
77804,8,9,1,2,5,10,3,9,6,2
77805,6,10,1,2,8,9,2,4,4,6
77806,5,3,9,5,10,3,10,10,7,1
77819,3,4,1,2,5,5,8,2,4,3
77820,1,6,1,3,7,7,3,2,8,9
77821,6,1,9,4,1,10,5,2,10,6
77822,3,1,1,1,7,10,2,6,7,3
77823,3,1,8,2,9,2,5,1,7,4
77824,2,9,6,6,5,6,8,5,6,4
77825,1,6,1,3,8,5,8,1,8,7
77826,10,10,1,10,8,9,8,7,3,1
77827,5,5,4,6,5,10,3,8,9,6
77828,9,7,2,2,6,8,4,9,2,8
77829,4,4,10,1,9,9,3,7,2,8
77830,10,6,4,2,4,3,5,10,6,10
77831,10,1,2,10,10,6,1,4,5,9
77832,6,5,3,8,7,10,6,9,1,2
77833,6,1,9,1,9,4,7,8,2,9
77834,7,4,3,8,10,5,6,10,6,2
77835,6,3,6,8,5,10,7,2,2,7
77836,6,8,9,6,8,6,1,8,7,6
77884,6,3,9,4,4,3,9,8,2,2
77885,1,6,8,1,3,3,4,8,3,7
77886,3,6,1,9,4,10,4,7,9,7
77892,2,9,1,8,3,8,9,3,3,3
77899,7,2,10,2,4,1,9,1,4,7
77900,8,4,9,3,4,2,9,9,3,10
77901,8,7,3,3,3,7,3,4,4,6
77902,8,6,7,1,6,1,9,7,9,1
77903,1,6,1,5,7,10,10,9,10,3
77904,10,10,4,1,10,10,8,6,2,4
77905,8,3,1,1,9,10,10,10,1,8
77906,5,1,8,3,8,3,6,1,10,9
77907,1,2,9,6,1,5,4,8,2,4
77908,4,4,1,3,10,7,3,2,9,1
77909,5,7,10,10,1,4,9,4,1,1
77910,6,8,1,8,8,7,1,4,6,5
77911,5,8,8,4,5,2,8,10,5,8
77912,5,10,8,2,4,5,4,1,7,7
77913,2,6,9,3,9,3,6,2,5,4
77914,9,3,3,8,3,10,3,3,7,8
77915,5,2,3,2,10,7,8,10,3,5
77916,10,5,3,3,2,7,7,8,3,8
77965,5,4,8,1,1,9,7,9,9,2
77966,3,8,3,6,7,7,5,9,8,1
77967,6,7,8,9,7,7,2,10,5,6
77973,3,3,10,8,3,9,5,1,6,4
77974,7,9,2,3,4,3,10,6,3,8
77975,7,2,2,4,5,3,7,2,1,4
77979,7,9,3,8,8,4,8,6,2,4
77980,8,5,7,7,8,8,8,1,10,2
77981,9,9,3,2,8,2,9,5,3,3
77982,2,4,7,1,8,7,2,6,10,3
77983,7,6,10,6,10,5,2,9,4,2
77984,9,7,5,8,4,7,1,7,7,3
77985,5,9,4,6,6,8,9,4,10,5
77986,10,6,5,3,3,9,10,6,10,9
77987,2,1,7,7,10,10,2,6,9,4
77988,4,5,2,7,4,5,4,6,4,5
77989,4,5,4,1,2,9,5,10,7,5
77990,7,5,7,1,4,2,9,7,5,4
77991,7,6,2,9,8,3,3,7,9,2
77992,7,1,9,9,4,10,10,10,7,4
77993,7,10,10,5,1,6,8,4,4,7
77994,7,2,6,8,4,10,6,10,7,10
77995,7,10,4,1,2,7,5,3,4,1
77996,4,6,10,7,6,3,7,5,2,2
77997,3,6,4,5,9,8,5,6,6,9
77998,1,10,5,8,2,5,8,1,5,10
78046,9,8,5,2,1,3,1,7,2,1
78047,1,10,3,8,1,8,3,7,10,6
78048,5,7,1,1,9,9,9,5,4,4
78054,6,7,1,5,9,8,10,4,4,2
78055,7,5,2,7,3,8,3,1,3,8
78056,8,6,10,2,10,9,6,2,6,10
78057,10,5,9,10,8,9,9,5,6,8
78058,9,3,9,6,7,6,3,9,2,4
78059,7,9,6,4,6,9,6,2,1,8
78060,8,5,6,5,4,7,5,1,4,9
78061,10,7,10,8,10,10,3,6,8,5
78062,7,5,8,9,6,8,3,10,8,1
78063,2,3,9,8,1,5,6,6,3,3
78064,5,3,7,5,7,1,4,2,9,5
78065,3,1,10,5,4,1,2,8,5,3
78066,5,9,3,10,4,3,5,10,9,3
78067,2,1,6,2,3,7,5,3,10,9
78068,3,5,2,6,6,7,9,3,5,2
78069,4,5,8,8,6,9,10,2,8,3
78070,8,9,2,4,3,1,10,10,6,1
78071,4,4,4,9,7,2,9,2,9,9
78072,7,10,1,1,6,1,7,4,9,8
78073,5,8,1,2,2,9,8,10,5,3
78074,10,9,9,1,5,3,8,1,5,7
78075,7,7,6,9,5,3,2,6,1,3
78076,9,10,10,9,1,8,2,7,5,4
78077,2,4,5,8,8,6,9,10,1,9
78078,9,3,4,9,6,1,4,1,8,4
78079,3,6,9,5,5,5,4,3,2,1
78125,2,3,10,7,4,3,7,10,1,6
78126,6,4,3,5,6,3,9,4,5,3
78127,1,9,7,6,8,8,3,6,1,4
78128,4,9,10,10,7,4,1,2,6,7
78135,4,8,6,7,2,4,1,6,7,7
78136,3,2,8,10,9,8,1,5,10,1
78137,2,4,8,9,7,6,6,7,10,6
78138,5,3,2,3,1,3,5,8,9,6
78139,7,6,9,3,9,7,5,10,8,4
78140,4,9,9,6,4,7,10,1,10,7
78141,5,6,9,8,8,5,6,3,3,1
78142,9,10,9,2,10,8,6,1,8,7
78143,2,2,4,8,4,8,10,8,7,1
78144,9,6,7,4,7,5,4,6,10,10
78145,6,5,8,3,10,9,1,4,5,10
78146,4,7,2,8,6,5,7,4,3,2
78147,3,5,5,8,6,4,1,3,8,7
78148,5,9,6,3,1,4,4,2,4,3
78149,10,2,6,6,8,1,4,3,8,5
78150,2,8,8,8,1,3,3,3,5,2
78151,1,9,9,1,3,10,10,6,7,6
78152,3,6,6,1,9,9,4,4,5,6
78153,6,8,9,4,4,10,6,8,1,1
78154,10,8,10,8,10,3,8,1,7,9
78155,3,8,8,7,3,4,10,6,3,7
78156,5,1,8,4,8,6,3,2,10,7
78157,3,6,6,4,10,2,10,1,8,3
78158,6,7,3,2,4,6,4,2,3,10
78159,4,5,7,2,1,10,10,4,9,2
78207,3,10,8,10,10,4,2,3,9,7
78208,3,8,4,2,8,4,4,6,3,8
78209,3,4,3,3,3,1,5,5,8,7
78210,9,8,2,7,1,3,2,8,4,2
78216,8,1,1,10,4,10,2,10,4,9
78217,7,5,2,8,3,6,4,6,4,7
78220,4,8,9,8,7,8,8,3,3,9
78221,7,6,10,10,2,2,4,7,9,1
78222,2,6,1,9,1,10,8,2,9,3
78223,5,7,8,1,2,5,7,4,10,3
78224,9,7,7,2,7,5,2,7,1,6
78225,9,4,2,3,8,8,9,10,4,4
78226,1,9,10,8,1,7,3,5,3,2
78227,7,7,8,4,4,7,5,1,4,10
78228,2,1,6,6,5,5,10,3,4,8
78229,5,1,10,2,4,10,5,7,3,8
78230,10,7,3,9,6,5,4,2,2,7
78231,10,3,7,2,1,3,4,6,10,8
78232,4,3,6,4,4,7,8,4,6,10
78233,8,9,10,5,3,4,1,10,3,3
78234,2,3,8,3,1,8,2,9,2,3
78235,5,4,2,3,6,8,3,2,7,9
78236,4,3,2,7,6,2,6,9,3,1
78237,7,4,2,3,9,9,9,6,5,5
78238,6,1,5,3,1,1,1,8,7,2
78239,7,2,4,7,6,3,10,7,8,5
78240,6,10,8,9,3,10,6,6,10,5
78241,4,8,9,5,8,3,5,10,2,2
78288,7,6,1,6,5,1,10,10,7,9
78289,7,2,4,9,4,7,3,10,5,10
78290,4,1,6,10,7,2,7,2,8,7
78291,5,8,5,5,5,1,5,1,4,3
78297,5,1,5,5,9,10,6,3,10,7
78298,4,10,9,7,9,2,9,8,10,10
78299,7,8,3,4,8,5,9,3,7,7
78302,4,6,4,1,1,4,10,9,9,7
78303,10,1,10,5,9,3,6,1,5,8
78304,6,3,2,1,2,4,1,8,8,9
78305,2,10,8,3,4,9,3,2,5,8
78306,4,1,7,1,6,6,4,6,8,7
78307,1,4,4,4,5,3,1,4,3,2
78308,1,10,2,7,9,1,1,1,7,4
78309,8,10,7,10,6,5,7,9,6,8
78310,5,1,10,1,9,4,3,7,6,1
78311,2,10,5,9,7,6,6,1,3,10
78312,9,8,9,5,2,6,6,6,9,7
78313,10,4,1,4,9,3,6,8,9,8
78314,6,8,4,4,1,3,9,4,5,10
78315,8,2,3,8,4,5,4,6,8,3
78316,8,10,9,4,6,10,6,10,7,4
78317,5,2,3,10,4,3,3,8,2,10
78318,4,2,3,2,9,1,10,5,7,6
78319,6,7,4,6,5,3,4,5,1,2
78320,1,6,6,6,8,8,4,5,8,3
78321,4,2,3,1,5,8,9,4,4,4
78322,6,1,8,2,7,3,1,3,1,7
78368,8,3,7,5,3,9,2,9,9,9
78369,2,7,9,10,4,10,8,10,5,3
78370,6,3,1,1,10,1,4,4,5,1
78371,2,1,5,9,1,2,1,9,3,5
78377,1,5,9,2,7,8,5,2,7,2
78378,4,10,7,6,5,6,10,4,4,3
78379,6,2,3,9,3,6,3,4,1,2
78383,5,4,2,9,7,5,4,9,2,1
78384,2,6,8,2,4,8,10,7,6,10
78385,10,5,4,2,4,2,6,3,1,1
78386,9,6,10,4,6,1,6,9,5,8
78387,5,10,7,10,8,8,2,10,1,4
78388,3,2,9,5,3,2,4,6,7,8
78389,6,2,3,9,1,6,8,9,9,5
78390,5,6,2,2,4,4,2,8,1,4
78391,1,7,5,5,3,4,1,10,2,8
78392,6,7,4,10,10,7,3,2,7,8
78393,7,6,1,1,5,5,4,10,9,6
78394,2,8,3,4,5,5,5,5,6,1
78395,2,2,9,5,6,3,2,8,2,10
78396,8,5,5,6,6,6,2,4,9,10
78397,6,9,5,6,10,10,1,10,5,3
78398,2,8,7,1,4,7,1,2,9,10
78399,7,4,4,7,4,10,4,6,9,5
78400,4,2,5,9,9,7,10,10,8,2
78401,8,3,2,1,7,6,2,4,9,6
78402,2,10,1,6,6,2,4,10,8,9
78449,2,10,6,2,3,6,1,7,9,3
78450,9,8,4,8,7,3,6,5,9,4
78451,5,7,3,8,7,2,10,3,2,8
78452,2,4,8,5,3,1,5,6,10,7
78458,10,7,8,3,5,8,4,9,2,2
78459,5,3,5,4,9,9,1,4,4,4
78467,9,10,3,7,8,1,7,3,2,2
78468,10,4,1,2,3,7,10,8,2,6
78469,7,3,6,6,7,7,10,9,1,4
78470,4,4,9,2,8,8,6,9,8,1
78471,4,8,6,1,9,6,9,3,3,2
78472,6,5,3,4,3,7,3,4,9,4
78473,3,6,1,8,9,10,8,5,7,1
78474,4,3,1,4,5,2,7,3,5,3
78475,3,2,8,1,5,8,6,3,10,9
78476,8,7,3,3,8,7,4,8,9,10
78477,2,3,6,9,8,7,6,1,10,4
78478,3,3,5,3,5,7,4,1,8,9
78479,4,7,9,1,6,3,10,6,6,9
78480,4,8,7,7,9,9,5,9,3,4
78481,10,1,6,3,6,1,2,7,6,6
78482,3,5,5,2,10,9,10,5,2,5
78483,5,1,1,4,3,10,5,2,8,9
78530,2,5,8,3,4,9,1,3,2,5
78531,2,10,3,1,5,5,2,8,3,6
78532,7,6,10,7,5,8,1,7,5,4
78533,6,10,1,5,1,6,2,5,1,1
78538,4,1,4,9,5,6,4,8,3,3
78539,8,9,5,2,4,7,6,8,10,6
78540,7,4,6,10,8,2,2,3,2,9
78548,10,1,4,7,3,3,5,9,2,7
78549,4,8,3,2,4,7,3,7,7,2
78550,5,2,2,2,4,6,5,2,6,5
78551,7,2,6,4,10,1,1,3,3,7
78552,5,6,3,1,6,4,4,7,1,10
78553,4,1,4,1,1,6,3,3,6,6
78554,5,7,2,7,7,1,7,8,6,2
78555,2,5,6,5,1,10,2,10,2,4
78556,5,10,5,10,10,8,8,2,9,8
78557,6,4,4,9,2,3,1,10,2,2
78558,4,8,3,8,3,1,9,3,3,10
78559,6,9,1,7,8,3,7,2,9,2
78560,6,2,8,6,6,8,3,1,5,7
78561,4,10,7,8,7,4,7,7,2,8
78562,7,8,10,5,10,8,4,4,6,9
78563,8,9,1,6,1,1,5,3,2,7
78564,3,7,3,6,10,2,9,6,5,6
78565,9,9,4,8,6,3,5,4,6,4
78566,7,5,9,7,7,7,2,2,2,1
78610,3,5,6,9,2,5,4,3,3,10
78611,7,9,6,8,7,5,3,2,1,2
78612,5,1,10,7,9,10,4,3,8,3
78613,6,4,4,10,7,1,6,5,7,2
78614,5,6,6,6,3,10,7,5,9,4
78617,10,1,5,4,4,6,1,5,4,4
78618,3,9,8,8,6,8,9,10,9,7
78619,2,10,7,1,7,7,1,7,9,2
78620,4,1,10,6,6,10,7,4,5,8
78629,7,8,10,8,1,10,5,7,7,3
78630,7,9,5,9,9,5,3,9,2,9
78631,2,3,2,10,4,7,10,5,1,3
78632,10,1,5,5,4,5,10,7,7,9
78633,7,7,2,6,5,2,8,9,3,8
78634,6,6,1,5,8,10,7,4,5,2
78635,6,10,7,7,3,6,4,4,5,10
78636,1,3,4,2,8,4,1,8,9,6
78637,9,2,6,4,7,8,5,2,7,8
78638,8,2,2,6,9,6,6,7,7,1
78639,10,1,1,5,8,3,4,1,9,10
78640,2,7,2,2,10,5,4,9,5,2
78641,9,2,9,6,2,9,4,4,5,9
78642,8,3,4,2,6,7,6,7,8,6
78643,6,5,4,7,2,4,5,10,3,8
78644,2,8,8,5,5,4,9,8,7,1
78645,7,9,9,2,9,1,2,8,6,9
78646,7,9,4,4,4,8,6,4,10,8
78690,7,4,2,2,8,10,5,1,10,8
78691,5,1,2,5,6,6,9,2,6,3
78692,9,4,10,8,1,9,3,1,7,4
78693,2,10,9,6,7,6,7,6,10,5
78694,4,2,4,3,7,2,10,3,5,6
78695,4,3,6,7,1,2,6,8,1,6
78698,2,10,8,7,1,2,6,9,10,7
78699,3,2,5,2,2,9,5,10,9,3
78700,10,7,6,7,7,6,7,10,8,8
78701,2,9,9,10,7,8,7,2,3,4
78709,7,5,5,6,3,7,4,5,3,1
78710,7,10,1,6,9,8,6,5,6,3
78711,2,6,2,9,3,1,6,3,2,3
78712,10,5,8,2,5,6,5,2,1,2
78713,7,5,3,3,9,4,3,3,6,1
78714,7,10,4,10,2,6,2,7,6,8
78715,2,7,6,1,1,3,2,8,5,8
78716,10,8,9,1,1,4,10,1,4,9
78717,3,5,5,10,2,4,1,7,3,1
78718,3,9,5,2,5,10,1,3,7,2
78719,1,5,2,4,9,3,6,7,10,9
78720,4,3,10,2,7,9,1,1,9,7
78721,9,9,7,10,7,6,2,5,2,5
78722,6,6,8,1,8,4,8,1,3,9
78723,2,5,5,5,1,9,2,7,10,9
78724,10,9,1,5,4,7,1,7,3,2
78725,5,9,2,2,4,6,9,4,7,6
78726,7,4,7,9,4,4,3,4,8,8
78727,2,4,3,7,2,9,10,8,5,2
78728,1,6,4,5,10,6,10,10,7,5
78742,2,5,1,9,8,10,4,7,3,7
78822,2,5,10,8,4,8,4,6,7,2
78823,10,1,8,9,7,8,2,2,1,1
78904,5,9,2,2,6,8,8,10,2,10
79382,10,10,10,8,10,4,7,4,3,4
79388,10,6,9,7,1,6,8,8,5,7
79463,9,8,4,2,2,2,6,6,6,2
79469,5,4,4,1,9,9,5,9,3,1
79544,10,7,6,6,2,9,1,5,10,10
79625,2,2,4,9,8,10,5,8,8,3
79626,1,1,3,4,10,5,4,9,8,6
79631,6,2,10,3,10,1,6,7,8,10
79636,10,10,10,6,3,10,10,4,7,10
79706,7,6,4,2,8,5,3,3,10,7
79707,4,6,8,4,8,6,2,5,7,8
79708,3,8,3,2,7,6,9,6,2,2
79712,1,5,8,5,8,5,4,1,1,4
79713,9,4,2,4,9,5,2,3,1,4
79716,7,2,4,3,3,5,2,10,3,1
79717,3,6,10,6,5,3,3,2,1,4
79787,3,10,8,8,8,3,3,5,6,6
79788,10,4,9,3,2,7,10,6,10,4
79789,9,3,1,10,2,8,10,7,4,3
79790,10,3,3,10,7,8,7,6,4,2
79792,5,3,9,5,2,1,10,6,7,2
79793,7,10,2,5,1,3,4,4,4,2
79796,9,6,6,8,10,7,1,2,2,8
79797,9,10,3,7,5,9,2,6,6,3
79798,6,9,1,7,7,1,3,9,9,8
79868,2,2,2,6,9,7,9,10,6,5
79869,2,9,7,4,7,7,1,8,10,2
79870,5,2,8,5,5,2,1,1,5,1
79871,4,5,2,1,9,6,9,2,2,4
79872,8,6,5,9,3,2,10,8,3,10
79874,3,4,8,6,2,5,3,8,10,10
79877,7,2,6,4,9,5,7,9,10,5
79878,10,4,7,1,6,5,2,6,7,10
79879,7,9,4,4,5,5,9,5,9,5
79949,4,7,8,3,4,6,6,7,5,3
79950,2,1,5,10,7,8,3,3,3,6
79951,10,3,9,6,3,4,7,1,2,3
79952,3,3,8,7,6,8,7,3,8,6
79953,3,5,8,9,6,8,1,6,2,8
79954,8,10,10,9,7,1,4,8,2,6
79955,5,3,4,8,1,1,2,9,5,5
79956,8,3,3,6,6,3,9,9,2,2
79958,8,6,8,1,8,4,5,8,7,10
79959,2,2,9,4,9,6,2,6,3,2
79960,6,5,5,3,1,9,6,7,3,2
79961,3,4,4,1,9,3,8,9,4,5
80030,5,4,1,2,6,4,9,9,1,1
80031,8,10,5,5,6,1,3,3,2,2
80032,8,8,9,6,8,10,7,8,6,4
80033,5,3,2,8,9,5,1,6,10,2
80034,3,4,4,5,5,3,1,10,5,1
80035,2,9,4,6,10,9,7,3,5,9
80036,4,5,10,9,1,5,7,1,4,1
80037,9,8,7,2,5,3,5,5,5,5
80038,9,9,4,10,10,3,6,2,2,9
80039,1,4,8,2,1,4,1,2,10,4
80040,6,3,9,7,3,9,5,7,7,4
80041,1,9,9,3,9,9,1,4,10,10
80111,3,9,10,7,4,2,7,3,10,10
80112,4,7,2,4,8,5,2,8,1,4
80113,1,5,7,3,1,10,4,10,6,9
80114,3,1,6,3,9,1,9,8,2,8
80115,7,2,10,4,10,3,3,2,2,2
80116,7,10,6,1,9,6,1,1,2,8
80117,8,3,7,7,10,3,6,8,5,1
80118,8,2,2,1,2,7,4,3,2,3
80119,3,6,10,2,3,2,7,5,9,6
80120,3,7,10,2,5,3,2,7,1,1
80121,5,4,5,7,9,4,7,1,2,3
80122,5,3,9,4,6,2,8,3,3,10
80123,7,10,10,9,2,5,7,2,1,8
80192,4,5,3,2,7,7,2,10,7,7
80193,6,5,3,8,6,1,5,8,9,2
80194,1,1,8,6,7,8,7,3,4,7
80195,2,9,10,9,2,9,7,3,4,8
80196,1,8,3,4,1,8,1,5,5,5
80197,7,3,3,3,8,2,4,4,10,8
80198,9,9,9,10,7,2,7,6,9,2
80199,5,1,8,4,7,7,2,2,2,2
80200,9,6,8,6,8,6,2,6,3,10
80201,4,6,6,1,1,9,8,4,9,6
80202,9,5,2,1,1,4,4,4,5,8
80203,2,7,5,7,6,4,2,8,1,3
80204,8,2,9,1,9,9,9,1,7,6
80273,8,7,10,7,4,4,9,10,2,7
80274,8,8,6,3,6,8,6,10,7,10
80275,3,8,3,2,4,4,2,5,5,10
80276,4,2,7,9,6,9,3,10,8,8
80277,3,7,1,1,4,8,10,3,6,5
80278,5,4,10,10,9,1,9,10,7,6
80279,8,4,4,5,3,6,9,1,4,8
