HID,I001,I002,I003,I004,I005,I006,I007,I008,I009,I010
76932,9,9,9,6,3,4,9,8,10,8
76933,2,9,2,4,7,4,5,4,10,8
76934,2,9,2,4,7,4,5,4,10,8
76935,2,9,2,4,7,4,5,4,10,8
76936,2,9,2,4,7,4,5,4,8,8
76937,2,9,2,4,7,4,5,4,8,8
76938,2,9,2,3,7,4,5,3,8,8
76939,2,4,2,3,7,4,5,3,8,8
76940,2,4,6,3,4,9,5,3,8,8
76941,2,4,6,3,4,9,3,9,3,8
76942,2,4,6,8,7,9,3,9,3,8
76943,2,4,6,8,7,9,3,9,3,8
76995,10,9,10,4,2,1,9,5,1,4
77009,9,9,9,6,3,8,9,8,10,4
77010,9,9,9,6,3,8,9,8,10,4
77011,9,9,9,6,3,8,9,8,10,8
77012,9,9,9,6,3,8,9,8,10,8
77013,9,9,9,6,3,8,9,8,10,8
77014,2,9,2,6,7,4,5,8,10,8
77015,2,9,2,4,7,4,5,4,10,8
77016,2,9,2,4,7,4,5,4,10,8
77017,2,9,2,4,7,4,5,4,10,8
77018,2,9,2,4,7,4,5,4,8,8
77019,2,9,2,4,7,4,5,4,8,8
77020,2,4,2,3,7,4,5,3,8,8
77021,2,4,2,3,4,9,5,3,8,8
77022,2,4,6,3,4,9,3,9,8,8
77023,2,4,6,3,4,9,3,9,3,8
77024,2,4,6,8,7,9,3,9,3,8
77076,10,9,10,4,2,1,9,5,1,4
77090,9,9,9,6,3,8,9,8,10,4
77091,9,9,9,6,3,8,9,8,10,4
77092,9,9,9,6,3,8,9,8,10,4
77093,9,9,9,6,3,8,9,8,10,8
77094,9,9,9,6,3,8,9,8,10,8
77095,2,9,9,6,7,4,5,8,10,8
77096,2,9,2,4,7,4,5,4,10,8
77097,2,9,2,4,7,4,5,4,10,8
77098,2,9,2,4,7,4,5,4,10,8
77099,2,9,2,4,7,4,5,4,10,8
77100,2,9,2,4,7,4,5,4,8,8
77101,2,9,2,3,7,4,5,3,8,8
77102,2,4,2,3,7,4,5,3,8,8
77103,2,4,6,3,4,9,5,3,8,8
77104,2,4,6,3,4,9,3,9,8,8
77105,2,4,6,8,4,9,3,9,3,8
77156,10,9,10,4,2,1,9,5,1,4
77157,10,9,10,4,2,2,9,5,1,4
77171,9,9,9,6,3,8,9,8,10,4
77172,9,9,9,6,3,8,9,8,10,4
77173,9,9,9,6,3,8,9,8,10,4
77174,9,9,9,6,3,8,9,8,10,4
77175,2,9,9,6,7,4,5,8,10,8
77176,2,9,2,6,7,4,5,8,10,8
77177,2,9,2,4,7,4,5,4,10,8
77178,2,9,2,4,7,4,5,4,10,8
77179,2,9,2,4,7,4,5,4,10,8
77180,2,9,2,4,7,4,5,4,8,8
77181,2,9,2,4,7,4,5,4,8,8
77182,2,4,2,3,7,4,5,3,8,8
77183,2,4,2,3,4,9,5,3,8,8
77184,2,4,6,3,4,9,3,3,8,8
77185,2,4,6,3,4,9,3,9,8,8
77186,2,4,6,8,4,9,3,9,3,8
77237,10,9,10,4,2,1,9,5,1,4
77238,10,9,10,4,2,2,9,5,1,4
77253,9,9,9,6,3,8,9,8,10,4
77254,9,9,9,6,3,8,9,8,10,4
77255,9,9,9,6,3,8,9,8,10,4
77256,2,9,9,6,7,4,5,8,10,4
77257,2,9,2,6,7,4,5,8,10,8
77258,2,9,2,6,7,4,5,4,10,8
77259,2,9,2,4,7,4,5,4,10,8
77260,2,9,2,4,7,4,5,4,10,8
77261,2,9,2,4,7,4,5,4,10,8
77262,2,9,2,4,7,4,5,4,8,8
77263,2,9,2,4,7,4,5,3,8,8
77264,2,4,2,3,4,4,5,3,8,8
77265,2,4,6,3,4,9,3,3,8,8
77266,2,4,6,3,4,9,3,9,8,8
77267,2,4,6,3,4,9,3,9,3,8
77268,2,4,6,8,4,9,3,9,3,8
77319,10,9,10,4,2,1,9,5,1,4
77335,9,9,9,6,3,8,9,8,10,4
77336,9,9,9,6,3,8,9,8,10,4
77337,2,9,9,6,7,4,5,8,10,4
77338,2,9,2,6,7,4,5,8,10,4
77339,2,9,2,6,7,4,5,8,10,4
77340,2,9,2,4,7,4,5,4,10,8
77341,2,9,2,4,7,4,5,4,10,8
77342,2,9,2,4,7,4,5,4,10,8
77343,2,9,2,4,7,4,5,4,10,8
77344,2,9,2,4,7,4,5,4,8,8
77345,2,9,2,3,7,4,5,3,8,8
77346,2,4,6,3,4,9,5,3,8,8
77347,2,4,6,3,4,9,3,3,8,8
77348,2,4,6,3,4,9,3,9,8,8
77349,2,4,6,8,4,9,3,9,3,8
77399,10,9,10,4,2,1,9,5,1,4
77400,10,9,10,4,2,2,9,5,1,4
77415,9,9,9,6,3,8,9,8,10,4
77416,9,9,9,6,3,8,9,8,10,4
77417,2,9,9,6,7,8,5,8,10,4
77418,2,9,9,6,7,4,5,8,10,4
77419,2,9,2,6,7,4,5,8,10,4
77420,2,9,2,6,7,4,5,4,10,4
77421,2,9,2,4,7,4,5,4,10,8
77422,2,9,2,4,7,4,5,4,10,8
77423,2,9,2,4,7,4,5,4,10,8
77424,2,9,2,4,7,4,5,4,10,8
77425,2,9,2,4,7,4,5,3,8,8
77426,2,4,2,3,4,9,5,3,8,8
77427,2,4,6,3,4,9,3,3,8,8
77428,2,4,6,3,4,9,3,9,8,8
77429,2,4,6,3,4,9,3,9,8,8
77480,10,9,10,4,2,1,9,5,1,4
77481,10,9,10,4,2,2,9,5,1,4
77497,9,9,9,6,3,8,9,8,10,4
77498,9,9,9,6,3,8,5,8,10,4
77499,2,9,9,6,7,4,5,8,10,4
77500,2,9,2,6,7,4,5,8,10,4
77501,2,9,2,6,7,4,5,8,10,4
77502,2,9,2,4,7,4,5,4,10,4
77503,2,9,2,4,7,4,5,4,10,4
77504,2,9,2,4,7,4,5,4,10,8
77505,2,9,2,4,7,4,5,4,10,8
77506,2,9,2,4,7,4,5,4,8,8
77507,2,9,2,3,4,9,5,3,8,8
77508,2,4,6,3,4,9,3,3,8,8
77509,2,4,6,3,4,9,3,3,8,8
77510,2,4,6,3,4,9,3,9,8,8
77511,2,4,6,8,4,9,3,9,8,8
77561,10,9,10,4,2,1,9,5,1,5
77562,10,9,10,4,2,2,9,5,1,4
77563,10,9,10,4,2,2,9,5,1,4
77579,9,9,9,6,3,8,5,8,10,4
77580,8,9,9,6,7,4,5,8,10,4
77581,2,9,2,6,7,4,5,8,10,4
77582,2,9,2,6,7,4,5,8,10,4
77583,2,9,2,6,7,4,5,4,10,4
77584,2,9,2,4,7,4,5,4,10,4
77585,2,9,2,4,7,4,5,4,10,4
77586,2,9,2,4,7,4,5,4,10,8
77587,2,9,2,4,7,4,5,4,10,8
77588,2,9,2,4,4,4,5,3,8,8
77589,2,4,6,3,4,9,3,3,8,8
77590,2,4,6,3,4,9,3,3,8,8
77591,2,4,6,3,4,9,3,9,8,8
77592,2,4,6,3,4,9,3,9,8,8
77641,10,9,10,4,2,1,9,5,1,5
77642,10,9,10,4,2,1,9,5,1,5
77643,10,9,10,4,2,2,9,5,1,5
77659,9,8,9,6,3,8,8,8,10,4
77660,8,3,9,6,7,4,5,8,10,4
77661,8,3,2,6,7,4,5,8,10,4
77662,2,3,2,6,7,4,5,8,10,4
77663,2,3,2,6,7,4,5,8,10,4
77664,2,3,2,4,7,4,5,4,10,4
77665,2,3,2,4,7,4,5,4,10,4
77666,2,3,2,4,7,4,5,4,10,4
77667,2,3,2,4,7,4,5,4,10,4
77668,2,3,2,4,4,4,5,4,10,8
77669,2,9,2,3,4,9,3,3,8,8
77670,2,4,6,3,4,9,3,3,8,8
77671,2,4,6,3,4,9,3,3,8,8
77672,2,3,6,3,4,9,3,9,8,8
77722,10,8,10,4,2,1,9,5,1,5
77723,10,8,10,4,2,1,9,5,1,5
77724,10,8,10,4,2,2,9,5,1,5
77725,9,8,10,4,3,2,9,5,1,5
77740,9,8,9,6,3,8,9,8,10,4
77741,8,3,9,6,7,8,8,8,10,4
77742,8,3,9,6,7,4,5,8,10,4
77743,8,3,2,6,7,4,5,8,10,4
77744,2,3,2,6,7,4,5,8,10,4
77745,2,3,2,6,7,4,5,4,10,4
77746,2,3,2,4,7,4,5,4,10,4
77747,2,3,2,4,7,4,5,4,10,4
77748,2,3,2,4,7,4,5,4,10,4
77749,2,3,2,4,4,4,5,4,10,4
77750,2,3,2,4,4,9,3,3,8,8
77751,2,3,6,3,4,9,3,3,8,8
77752,2,3,6,3,4,9,3,3,8,8
77753,2,3,6,3,4,9,3,3,8,8
77754,2,3,6,3,4,9,3,9,8,8
77804,10,8,10,4,2,1,9,5,1,5
77805,10,8,10,4,2,2,9,5,1,5
77806,9,8,10,4,2,2,9,5,1,5
77819,9,8,9,6,3,8,9,8,10,4
77820,9,8,9,6,3,8,9,8,10,4
77821,9,8,9,6,3,8,9,8,10,4
77822,8,8,9,6,7,8,8,8,10,4
77823,8,3,9,6,7,4,5,8,10,4
77824,8,3,2,6,7,4,5,8,10,4
77825,8,3,2,6,7,4,5,8,10,4
77826,2,3,2,6,7,4,5,8,10,4
77827,2,3,2,6,7,4,5,4,10,4
77828,2,3,2,4,7,4,5,4,10,4
77829,2,3,2,4,7,4,5,4,10,4
77830,2,3,2,4,4,4,5,4,10,4
77831,2,3,2,4,4,9,3,4,10,4
77832,2,3,6,4,4,9,3,3,8,4
77833,2,3,6,3,4,9,3,3,8,8
77834,2,3,6,3,4,9,3,3,8,8
77835,2,3,6,3,4,9,3,9,8,8
77836,2,3,6,3,4,9,3,9,8,8
77884,10,8,10,4,2,1,9,5,1,5
77885,10,8,10,4,2,2,9,5,1,5
77886,10,8,10,4,2,2,9,5,1,5
77892,9,8,7,4,3,3,9,5,1,4
77899,9,8,9,6,3,8,9,8,10,4
77900,9,8,9,6,3,8,9,8,10,4
77901,9,8,9,6,3,8,9,8,10,4
77902,9,8,9,6,3,8,8,8,10,4
77903,8,3,9,6,7,4,8,8,10,4
77904,8,3,2,6,7,4,5,8,10,4
77905,8,3,2,6,7,4,5,8,10,4
77906,8,3,2,6,7,4,5,8,10,4
77907,2,3,2,6,7,4,5,4,10,4
77908,2,3,2,4,7,4,5,4,10,4
77909,2,3,2,4,7,4,5,4,10,4
77910,2,3,2,4,7,4,5,4,10,4
77911,2,3,2,4,4,9,5,4,10,4
77912,2,3,6,4,4,9,3,3,10,4
77913,2,3,6,3,4,9,3,3,8,4
77914,2,3,6,3,4,9,3,3,8,8
77915,2,3,6,3,4,9,3,3,8,8
77916,2,3,6,3,4,9,3,9,8,8
77965,10,8,10,4,2,1,9,5,1,5
77966,10,8,10,4,2,1,9,5,1,5
77967,10,8,10,4,2,2,9,5,1,5
77973,9,8,7,4,3,3,9,5,1,4
77974,9,8,7,4,3,3,9,5,1,4
77975,9,8,9,4,3,3,9,5,1,4
77979,9,8,9,6,3,8,9,8,10,4
77980,9,8,9,6,3,8,9,8,10,4
77981,9,8,9,6,3,8,9,8,10,4
77982,9,8,9,6,3,8,9,8,10,4
77983,9,8,9,6,3,8,8,8,10,4
77984,8,8,9,6,7,4,8,8,10,4
77985,8,3,2,6,7,4,8,8,10,4
77986,8,3,2,6,7,4,5,8,10,4
77987,8,3,2,6,7,4,5,8,10,4
77988,8,3,2,6,7,4,5,8,10,4
77989,2,3,2,6,7,4,5,4,10,4
77990,2,3,2,4,7,4,5,4,10,4
77991,2,3,2,4,7,4,5,4,10,4
77992,2,3,2,4,4,4,5,4,10,4
77993,2,3,6,4,4,9,5,4,10,4
77994,2,3,6,4,4,9,3,3,10,4
77995,2,3,6,3,4,9,3,3,8,4
77996,2,3,6,3,4,9,3,3,8,4
77997,2,3,6,3,4,9,3,9,8,8
77998,2,3,6,3,4,9,3,9,8,8
78046,10,8,10,4,2,1,9,5,1,5
78047,10,8,10,4,2,1,9,5,1,5
78048,10,8,10,4,2,2,9,5,1,5
78054,9,8,7,4,3,3,9,5,1,5
78055,9,8,7,4,3,3,9,5,1,4
78056,9,8,9,4,3,3,9,5,1,4
78057,9,8,9,4,3,3,9,5,1,4
78058,9,8,9,4,3,3,9,5,10,4
78059,9,8,9,4,3,4,9,5,10,4
78060,9,8,9,6,3,4,9,8,10,4
78061,9,8,9,6,3,8,9,8,10,4
78062,9,8,9,6,3,8,9,8,10,4
78063,9,8,9,6,3,8,9,8,10,4
78064,9,8,9,6,3,8,8,8,10,4
78065,8,8,9,6,7,8,8,8,10,4
78066,8,8,9,6,7,4,8,8,10,4
78067,8,3,2,6,7,4,8,8,10,4
78068,8,3,2,6,7,4,5,8,10,4
78069,8,3,2,6,7,4,5,8,10,4
78070,8,3,2,6,7,4,5,8,10,4
78071,2,3,2,4,7,4,5,4,10,4
78072,2,3,2,4,7,4,5,4,10,4
78073,2,3,2,4,4,4,5,4,10,4
78074,2,3,2,4,4,9,5,4,10,4
78075,2,3,6,4,4,9,3,3,10,4
78076,2,3,6,3,4,9,3,3,8,4
78077,2,3,6,3,4,9,3,3,8,4
78078,2,3,6,3,4,9,3,3,8,4
78079,2,3,6,3,4,9,3,9,8,4
78125,10,8,10,4,2,1,9,5,1,5
78126,10,8,10,4,2,1,9,5,1,5
78127,10,8,10,4,2,1,9,5,1,5
78128,10,8,10,4,2,2,9,5,1,5
78135,9,8,7,4,3,3,9,5,1,5
78136,9,8,9,4,3,3,9,5,1,5
78137,9,8,9,4,3,3,9,5,1,4
78138,9,8,9,4,3,3,9,5,1,4
78139,9,8,9,4,3,3,9,5,10,4
78140,9,8,9,4,3,4,9,8,10,4
78141,9,8,9,6,3,4,9,8,10,4
78142,9,8,9,6,3,8,9,8,10,4
78143,9,8,9,6,3,8,9,8,10,4
78144,9,8,9,6,3,8,8,8,10,4
78145,8,8,9,6,7,8,8,8,10,4
78146,8,8,9,6,7,4,8,8,10,4
78147,8,3,2,6,7,4,8,8,10,4
78148,8,3,2,6,7,4,8,8,10,4
78149,8,3,2,6,7,4,5,8,10,4
78150,8,3,2,6,7,4,5,8,10,4
78151,8,3,2,6,7,4,5,4,10,4
78152,2,3,2,4,7,4,5,4,10,4
78153,2,3,2,4,4,4,5,4,10,4
78154,2,3,2,9,4,9,5,4,10,4
78155,2,3,6,9,4,9,5,4,10,4
78156,2,3,6,9,4,9,3,3,10,4
78157,2,3,6,3,4,9,3,3,8,4
78158,2,3,6,3,4,9,3,3,8,4
78159,2,3,6,3,4,9,3,9,8,4
78207,10,8,10,4,2,1,9,5,1,5
78208,10,8,10,4,2,1,9,5,1,5
78209,10,8,10,4,2,1,9,5,1,5
78210,9,8,10,4,2,2,9,5,1,5
78216,9,8,7,4,3,3,9,5,1,5
78217,9,8,7,4,3,3,9,5,1,5
78220,9,8,9,4,3,3,9,5,1,4
78221,9,8,9,4,3,4,9,5,10,4
78222,9,8,9,6,3,4,9,8,10,4
78223,9,8,9,6,3,4,9,8,10,4
78224,9,8,9,6,3,8,9,8,10,4
78225,9,8,9,6,3,8,8,8,10,4
78226,8,8,9,6,7,8,8,8,10,4
78227,8,8,9,6,7,4,8,8,10,4
78228,8,8,2,6,7,4,8,8,10,4
78229,8,3,2,6,7,4,8,8,10,4
78230,8,3,2,6,7,4,8,8,10,4
78231,8,3,2,6,7,4,5,8,10,4
78232,8,3,2,6,7,4,5,8,10,4
78233,2,3,2,4,7,4,5,4,10,4
78234,2,3,2,9,4,4,5,4,10,4
78235,2,3,2,9,4,9,5,4,10,4
78236,2,3,6,9,4,9,5,4,10,4
78237,2,3,6,9,4,9,5,3,10,4
78238,2,3,6,3,4,9,3,3,10,4
78239,2,3,6,3,4,9,3,3,8,4
78240,2,3,6,3,4,9,3,3,8,4
78241,2,3,6,3,4,9,3,9,8,4
78288,10,8,10,4,2,1,9,5,1,5
78289,10,8,10,4,2,1,9,5,1,5
78290,10,8,10,4,2,1,9,5,1,5
78291,10,8,10,4,2,2,9,5,1,5
78297,9,8,7,4,3,3,9,5,1,5
78298,9,8,7,4,3,3,9,5,1,5
78299,9,8,9,4,3,3,9,5,1,5
78302,9,8,9,4,3,4,9,5,10,4
78303,9,8,9,4,3,4,9,8,10,4
78304,9,8,9,6,3,4,9,8,10,4
78305,9,8,9,6,3,4,9,8,10,4
78306,9,8,9,6,3,8,8,8,10,4
78307,8,8,9,6,7,8,8,8,10,4
78308,8,8,9,6,7,4,8,8,10,4
78309,8,8,2,6,7,4,8,8,10,4
78310,8,3,2,6,7,4,8,8,10,4
78311,8,3,2,6,7,4,8,8,10,4
78312,8,3,2,6,7,4,5,8,10,4
78313,8,3,2,6,7,4,5,8,10,4
78314,8,3,2,6,7,4,5,4,10,4
78315,8,3,2,9,4,4,5,4,10,4
78316,2,3,2,9,4,9,5,4,10,4
78317,2,3,6,9,4,9,5,4,10,4
78318,2,3,6,9,4,9,5,4,10,4
78319,2,3,6,9,4,9,5,3,10,4
78320,2,3,6,3,4,9,3,3,10,4
78321,2,3,6,3,4,9,3,3,8,4
78322,2,3,6,3,4,9,3,9,8,4
78368,10,8,10,4,2,1,9,5,1,5
78369,10,8,10,4,2,1,9,5,1,5
78370,10,8,10,4,2,1,9,5,1,5
78371,10,8,10,4,2,2,9,5,1,5
78377,9,8,7,4,3,3,9,5,1,5
78378,9,8,7,4,3,3,9,5,1,5
78379,9,8,9,4,3,3,9,5,1,5
78383,9,8,9,4,3,4,9,5,10,4
78384,9,8,9,6,3,4,9,8,10,4
78385,9,8,9,6,3,4,9,8,10,4
78386,9,8,9,6,3,4,8,8,10,4
78387,9,8,9,6,3,8,8,8,10,4
78388,8,8,9,6,7,8,8,8,10,4
78389,8,8,9,6,7,4,8,8,10,4
78390,8,8,2,6,7,4,8,8,10,4
78391,8,3,2,6,7,4,8,8,10,4
78392,8,3,2,6,7,4,8,8,10,4
78393,8,3,2,6,7,4,5,8,10,4
78394,8,3,2,9,7,4,5,8,10,4
78395,8,3,2,9,7,4,5,4,10,4
78396,8,3,2,9,4,4,5,4,10,4
78397,2,3,2,9,4,9,5,4,10,4
78398,2,3,6,9,4,9,5,4,10,4
78399,2,3,6,9,4,9,5,3,10,4
78400,2,3,6,9,4,9,5,3,10,4
78401,2,3,6,3,4,9,3,3,8,4
78402,2,3,6,3,4,9,3,3,8,4
78449,10,8,10,4,2,1,9,5,1,5
78450,10,8,10,4,2,1,9,5,1,5
78451,10,8,10,4,2,1,9,5,1,5
78452,10,8,10,4,2,2,9,5,1,5
78458,9,8,7,4,3,3,9,5,1,5
78459,9,8,7,4,3,3,9,5,1,5
78467,9,8,9,6,3,4,8,8,10,4
78468,9,8,9,6,3,8,8,8,10,4
78469,8,8,9,6,7,8,8,8,10,4
78470,8,8,9,6,7,4,8,8,10,4
78471,8,8,2,6,7,4,8,8,10,4
78472,8,3,2,6,7,4,8,8,10,4
78473,8,3,2,6,7,4,8,8,10,4
78474,8,3,2,9,7,4,8,8,10,4
78475,8,3,2,9,7,4,5,8,10,4
78476,8,3,2,9,7,4,5,4,10,4
78477,8,3,2,9,4,4,5,4,10,4
78478,8,3,2,9,4,9,5,4,10,4
78479,2,3,6,9,4,9,5,4,10,4
78480,2,3,6,9,4,9,5,4,10,4
78481,2,3,6,9,4,9,5,3,10,4
78482,2,3,6,3,4,9,3,3,10,4
78483,2,3,6,3,4,9,3,3,8,4
78530,10,8,10,4,2,1,9,5,1,5
78531,10,8,10,4,2,1,9,5,1,5
78532,10,8,10,4,2,1,9,5,1,5
78533,10,8,10,4,2,1,9,5,1,5
78538,9,8,7,4,3,2,9,5,1,5
78539,9,8,7,4,3,3,9,5,1,5
78540,9,8,7,4,3,3,9,5,1,5
78548,9,8,9,6,3,4,8,8,10,4
78549,9,8,9,6,3,4,8,8,10,4
78550,8,8,9,6,7,8,8,8,10,4
78551,8,8,9,6,7,4,8,8,10,4
78552,8,8,2,6,7,4,8,8,10,4
78553,8,8,2,9,7,4,8,8,10,4
78554,8,3,2,9,7,4,8,8,10,4
78555,8,3,2,9,7,4,8,8,10,4
78556,8,3,2,9,7,4,8,8,10,4
78557,8,3,2,9,7,4,5,8,10,4
78558,8,3,2,9,4,4,5,4,10,4
78559,8,3,2,9,4,9,5,4,10,4
78560,8,3,6,9,4,9,5,4,10,4
78561,2,3,6,9,4,9,5,4,10,4
78562,2,3,6,9,4,9,5,3,10,4
78563,2,3,6,9,4,9,5,3,10,4
78564,2,3,6,3,4,9,3,3,10,4
78565,2,3,6,3,4,9,3,3,8,4
78566,2,3,6,3,4,9,3,9,8,4
78610,10,8,10,4,2,1,9,5,1,5
78611,10,8,10,4,2,1,9,5,1,5
78612,10,8,10,4,2,1,9,5,1,5
78613,10,8,10,4,2,1,9,5,1,5
78614,10,8,10,4,2,2,9,5,1,5
78617,9,8,10,4,3,2,9,5,1,5
78618,9,8,7,4,3,2,9,5,1,5
78619,9,8,7,4,3,3,9,5,1,5
78620,9,8,7,4,3,3,9,5,1,5
78629,9,8,9,6,3,4,8,8,10,5
78630,8,8,9,6,7,4,8,8,10,4
78631,8,8,9,6,7,4,8,8,10,4
78632,8,8,9,9,7,4,8,8,10,4
78633,8,8,2,9,7,4,8,8,10,4
78634,8,3,2,9,7,4,8,8,10,4
78635,8,3,2,9,7,4,8,8,10,4
78636,8,3,2,9,7,4,8,8,10,4
78637,8,3,2,9,7,4,8,8,10,4
78638,8,3,2,9,4,4,5,4,10,4
78639,8,3,2,9,4,9,5,4,10,4
78640,8,3,6,9,4,9,5,4,10,4
78641,8,3,6,9,4,9,5,4,10,4
78642,2,3,6,9,4,9,5,4,10,4
78643,2,3,6,9,4,9,5,3,10,4
78644,2,3,6,3,4,9,5,3,10,4
78645,2,3,6,3,4,9,3,3,8,4
78646,2,3,6,3,4,9,3,9,8,4
78690,10,8,10,4,2,1,9,5,1,5
78691,10,8,10,4,2,1,9,5,1,5
78692,10,8,10,4,2,1,9,5,1,5
78693,10,8,10,4,2,1,9,5,1,5
78694,10,8,10,4,2,1,9,5,1,5
78695,10,8,10,4,2,2,9,5,1,5
78698,9,8,10,4,3,2,9,5,1,5
78699,9,8,7,4,3,2,9,5,1,5
78700,9,8,7,4,3,2,9,5,1,5
78701,9,8,7,4,3,3,9,5,1,5
78709,9,8,9,6,3,4,9,8,10,5
78710,9,8,9,6,3,4,8,8,10,5
78711,8,8,9,6,7,4,8,8,10,5
78712,8,8,9,9,7,4,8,8,10,4
78713,8,8,9,9,7,4,8,8,10,4
78714,8,8,2,9,7,4,8,8,10,4
78715,8,8,2,9,7,4,8,8,10,4
78716,8,3,2,9,7,4,8,8,10,4
78717,8,3,2,9,7,4,8,8,10,4
78718,8,3,2,9,7,4,8,8,10,4
78719,8,3,2,9,4,4,8,8,10,4
78720,8,3,2,9,4,9,5,4,10,4
78721,8,3,2,9,4,9,5,4,10,4
78722,8,3,6,9,4,9,5,4,10,4
78723,8,3,6,9,4,9,5,4,10,4
78724,2,3,6,9,4,9,5,3,10,4
78725,2,3,6,9,4,9,5,3,10,4
78726,2,3,6,3,4,9,5,3,10,4
78727,2,3,6,3,4,9,3,3,8,4
78728,2,3,6,3,4,9,3,9,8,4
78742,2,3,1,8,7,9,3,9,9,8
78822,1,3,1,8,10,9,3,9,9,8
78823,1,3,1,8,10,9,3,9,9,8
78904,1,3,1,8,10,9,3,9,9,8
79382,1,3,1,8,10,9,3,9,8,4
79388,1,3,1,8,10,9,2,9,9,8
79463,1,3,1,8,10,9,3,9,8,4
79469,1,3,1,8,10,9,2,9,3,4
79544,1,3,1,8,10,9,3,9,8,4
79625,1,3,1,8,10,5,3,9,8,4
79626,1,3,1,8,10,9,2,9,8,4
79631,1,3,1,8,10,9,2,9,3,4
79636,1,3,1,8,10,9,2,6,9,8
79706,1,3,1,8,10,5,3,9,8,4
79707,1,3,1,8,10,5,2,9,8,4
79708,1,3,1,8,10,9,2,9,8,4
79712,1,3,1,8,10,9,2,9,3,4
79713,1,3,1,8,10,9,2,9,3,4
79716,1,3,1,8,10,9,2,6,9,8
79717,1,3,1,8,10,9,2,6,9,8
79787,1,3,1,8,10,5,2,9,8,4
79788,1,3,1,8,10,9,2,9,8,4
79789,1,3,1,8,10,9,2,9,8,4
79790,1,3,1,8,10,9,2,9,3,4
79792,1,3,1,8,10,9,2,9,3,4
79793,1,3,1,8,10,9,2,9,3,4
79796,1,3,1,8,10,9,2,9,9,8
79797,1,3,1,8,10,9,2,6,9,8
79798,1,3,1,8,10,9,2,6,9,8
79868,1,3,1,8,10,5,2,9,8,4
79869,1,3,1,8,10,5,2,9,8,4
79870,1,3,1,8,10,9,2,10,8,4
79871,1,3,1,8,10,9,2,9,3,4
79872,1,3,1,8,10,9,2,9,3,4
79874,1,3,1,8,10,9,2,9,3,4
79877,1,3,1,8,10,9,2,9,9,8
79878,1,3,1,8,10,9,2,6,9,8
79879,1,3,1,8,10,9,2,6,9,8
79949,1,3,1,8,10,5,2,9,8,4
79950,1,3,1,8,10,5,2,9,8,4
79951,1,3,1,8,10,5,2,9,8,4
79952,1,3,1,8,10,9,2,10,8,4
79953,1,3,1,8,10,9,2,9,3,4
79954,1,3,1,8,10,9,2,9,3,4
79955,1,3,1,8,10,9,2,9,3,4
79956,1,3,1,8,10,9,2,9,3,4
79958,1,3,1,8,10,9,2,9,9,8
79959,1,3,1,8,10,9,2,6,9,8
79960,1,3,1,8,10,9,2,6,9,8
79961,1,3,1,8,10,9,2,6,9,8
80030,1,3,1,8,10,5,2,10,8,4
80031,1,3,1,8,10,5,2,10,8,4
80032,1,3,1,8,10,5,2,10,8,4
80033,1,3,1,8,10,9,2,10,3,4
80034,1,3,1,8,10,9,2,9,3,4
80035,1,3,1,8,10,9,2,9,3,4
80036,1,3,1,8,10,9,2,9,3,4
80037,1,3,1,8,10,9,2,9,3,4
80038,1,3,1,8,10,9,2,9,9,4
80039,1,3,1,8,10,9,2,9,9,8
80040,1,3,1,8,10,9,2,6,9,8
80041,1,3,1,8,10,9,2,6,9,8
80111,1,3,1,8,10,5,2,10,8,4
80112,1,3,1,8,10,5,2,10,8,4
80113,1,3,1,8,10,5,2,10,8,4
80114,1,3,1,8,10,9,2,10,8,4
80115,1,3,1,8,10,9,2,10,3,4
80116,1,3,1,8,10,9,2,9,3,4
80117,1,3,1,8,10,9,2,9,3,4
80118,1,3,1,8,10,9,2,9,3,4
80119,1,3,1,8,10,9,2,9,3,4
80120,1,3,1,8,10,9,2,9,9,8
80121,1,3,1,8,10,9,2,6,9,8
80122,1,3,1,8,10,9,2,6,9,8
80123,1,3,1,8,10,9,2,6,9,8
80192,1,3,1,3,10,5,2,10,8,10
80193,1,3,1,8,10,5,2,10,8,4
80194,1,3,1,8,10,5,2,10,8,4
80195,1,3,1,8,10,5,2,10,8,4
80196,1,3,1,8,10,9,2,10,8,4
80197,1,3,1,8,10,9,2,10,3,4
80198,1,3,1,8,10,9,2,10,3,4
80199,1,3,1,8,10,9,2,9,3,4
80200,1,3,1,8,10,9,2,9,3,4
80201,1,3,1,8,10,9,2,9,9,8
80202,1,3,1,8,10,9,2,6,9,8
80203,1,3,1,8,10,9,2,6,9,8
80204,1,3,1,8,10,9,2,6,9,8
80273,1,3,1,8,10,5,2,10,8,10
80274,1,3,1,8,10,5,2,10,8,10
80275,1,3,1,8,10,5,2,10,8,4
80276,1,3,1,8,10,5,2,10,8,4
80277,1,3,1,8,10,9,2,10,3,4
80278,1,3,1,8,10,9,2,10,3,4
80279,1,3,1,8,10,9,2,9,3,4
80280,1,3,1,8,10,9,2,9,3,4
80281,1,3,1,8,10,9,2,9,3,4
80282,1,3,1,8,10,9,2,9,9,8
80283,1,3,1,8,10,9,2,6,9,8
80284,1,3,1,8,10,9,2,6,9,8
80285,1,3,1,8,10,9,2,6,9,8
80354,1,3,1,8,10,5,2,10,8,10
80355,1,3,1,8,10,5,2,10,8,10
80356,1,3,1,8,10,5,2,10,8,10
80357,1,3,1,8,10,5,2,10,8,4
80358,1,3,1,8,10,5,2,10,8,4
